"state","puma22","cbsa20","cbsatype20","stab","CBSAName20","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Core-based statistical area code","CBSA type (2020)","State abbr.","2020 CBSA name","PUMA22 name","Total population (2020 Census)","puma22-to-cbsatype20 allocation factor"
"19","00200","99999"," ","IA","[not in a CBSA]","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",62494,0.5527 
"19","00301","16300","Metro","IA","Cedar Rapids, IA","Linn County outside Cedar Rapids City",109706,1 
"19","00302","16300","Metro","IA","Cedar Rapids, IA","Cedar Rapids City",120593,1 
"19","00400","47940","Metro","IA","Waterloo-Cedar Falls, IA","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",24988,0.2133 
"19","00400","99999"," ","IA","[not in a CBSA]","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",92164,0.7867 
"19","00500","47940","Metro","IA","Waterloo-Cedar Falls, IA","Black Hawk County--Waterloo & Cedar Falls Cities",131144,1 
"19","00600","22700","Micro","IA","Fort Dodge, IA","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",36999,0.2887 
"19","00600","47940","Metro","IA","Waterloo-Cedar Falls, IA","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",12329,0.0962 
"19","00600","99999"," ","IA","[not in a CBSA]","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",78810,0.615 
"19","00700","20220","Metro","IA","Dubuque, IA","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",99266,0.6331 
"19","00700","99999"," ","IA","[not in a CBSA]","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",57538,0.3669 
"19","00800","16300","Metro","IA","Cedar Rapids, IA","Clinton, Muscatine, Jones & Cedar Counties",20646,0.1602 
"19","00800","17540","Micro","IA","Clinton, IA","Clinton, Muscatine, Jones & Cedar Counties",46460,0.3606 
"19","00800","34700","Micro","IA","Muscatine, IA","Clinton, Muscatine, Jones & Cedar Counties",43235,0.3356 
"19","00800","99999"," ","IA","[not in a CBSA]","Clinton, Muscatine, Jones & Cedar Counties",18505,0.1436 
"19","00900","19340","Metro","IA","Davenport-Moline-Rock Island, IA-IL","Scott County--Davenport City",174669,1 
"19","01100","26980","Metro","IA","Iowa City, IA","Johnson County--Iowa City",152854,1 
"19","01200","16300","Metro","IA","Cedar Rapids, IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",25575,0.2165 
"19","01200","32260","Micro","IA","Marshalltown, IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",40105,0.3395 
"19","01200","99999"," ","IA","[not in a CBSA]","Marshall, Benton, Poweshiek, Tama & Iowa Counties",52459,0.444 
"19","01300","11180","Metro","IA","Ames, IA","Story & Boone Counties",125252,1 
"19","01400","19780","Metro","IA","Des Moines-West Des Moines, IA","Jasper, Marion, Warren Counties",90216,0.7297 
"19","01400","37800","Micro","IA","Pella, IA","Jasper, Marion, Warren Counties",33414,0.2703 
"19","01501","19780","Metro","IA","Des Moines-West Des Moines, IA","Polk County (West)",165760,1 
"19","01502","19780","Metro","IA","Des Moines-West Des Moines, IA","Polk County (East)--Ankeny & Altoona Cities",137794,1 
"19","01503","19780","Metro","IA","Des Moines-West Des Moines, IA","Des Moines City",188847,1 
"19","01600","19780","Metro","IA","Des Moines-West Des Moines, IA","Dallas, Madison Counties",116226,1 
"19","01800","99999"," ","IA","[not in a CBSA]","Southern Iowa",110965,1 
"19","01900","16140","Micro","IA","Carroll, IA","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",20760,0.1714 
"19","01900","44740","Micro","IA","Storm Lake, IA","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",20823,0.1719 
"19","01900","99999"," ","IA","[not in a CBSA]","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",79529,0.6567 
"19","02000","43580","Metro","IA","Sioux City, IA-NE-SD","Woodbury & Plymouth Counties--Sioux City",105941,0.8048 
"19","02000","99999"," ","IA","[not in a CBSA]","Woodbury & Plymouth Counties--Sioux City",25698,0.1952 
"19","02100","19780","Metro","IA","Des Moines-West Des Moines, IA","Southwest Iowa--Council Bluffs City",10623,0.062 
"19","02100","36540","Metro","IA","Omaha-Council Bluffs, NE-IA","Southwest Iowa--Council Bluffs City",122733,0.7161 
"19","02100","99999"," ","IA","[not in a CBSA]","Southwest Iowa--Council Bluffs City",38043,0.222 
"19","02200","21840","Micro","IA","Fairfield, IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",15663,0.1282 
"19","02200","26980","Metro","IA","Iowa City, IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",22565,0.1847 
"19","02200","36820","Micro","IA","Oskaloosa, IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",22190,0.1816 
"19","02200","36900","Micro","IA","Ottumwa, IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",35437,0.29 
"19","02200","99999"," ","IA","[not in a CBSA]","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",26346,0.2156 
"19","02300","15460","Micro","IA","Burlington, IA-IL","Des Moines, Lee, Henry & Louisa Counties",38910,0.3749 
"19","02300","22800","Micro","IA","Fort Madison-Keokuk, IA-IL-MO","Des Moines, Lee, Henry & Louisa Counties",33555,0.3233 
"19","02300","99999"," ","IA","[not in a CBSA]","Des Moines, Lee, Henry & Louisa Counties",31319,0.3018 
"20","00100","25700","Micro","KS","Hays, KS","Northwest Kansas",28934,0.2695 
"20","00100","99999"," ","KS","[not in a CBSA]","Northwest Kansas",78428,0.7305 
"20","00200","41460","Micro","KS","Salina, KS","North Central Kansas--Salina City",60038,0.4165 
"20","00200","99999"," ","KS","[not in a CBSA]","North Central Kansas--Salina City",84109,0.5835 
"20","00300","31740","Metro","KS","Manhattan, KS","Riley, Geary & Pottawatomie Counties--Manhattan City",134046,1 
"20","00400","28140","Metro","KS","Kansas City, MO-KS","Wyandotte County--Kansas City",169245,1 
"20","00501","45820","Metro","KS","Topeka, KS","Shawnee County (Central)--Topeka City",131988,1 
"20","00601","11860","Micro","KS","Atchison, KS","Shawnee (Outside Topeka City) & Northeast Kansas",16348,0.1215 
"20","00601","41140","Metro","KS","St. Joseph, MO-KS","Shawnee (Outside Topeka City) & Northeast Kansas",7510,0.0558 
"20","00601","45820","Metro","KS","Topeka, KS","Shawnee (Outside Topeka City) & Northeast Kansas",101164,0.752 
"20","00601","99999"," ","KS","[not in a CBSA]","Shawnee (Outside Topeka City) & Northeast Kansas",9508,0.0707 
"20","00700","29940","Metro","KS","Lawrence, KS","Douglas County--Lawrence City",118785,1 
"20","00801","28140","Metro","KS","Kansas City, MO-KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities",125546,1 
"20","00802","28140","Metro","KS","Kansas City, MO-KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam",154945,1 
"20","00803","28140","Metro","KS","Kansas City, MO-KS","Johnson County (Southeast)--Blue Valley Region",158255,1 
"20","00804","28140","Metro","KS","Kansas City, MO-KS","Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities",171117,1 
"20","00900","28140","Metro","KS","Kansas City, MO-KS","Leavenworth, Miami & Linn County",125663,1 
"20","01000","36840","Micro","KS","Ottawa, KS","Southeast Kansas",25996,0.1676 
"20","01000","37660","Micro","KS","Parsons, KS","Southeast Kansas",20184,0.1301 
"20","01000","38260","Micro","KS","Pittsburg, KS","Southeast Kansas",38972,0.2512 
"20","01000","99999"," ","KS","[not in a CBSA]","Southeast Kansas",69988,0.4511 
"20","01101","17700","Micro","KS","Coffeyville, KS","Flint Hills Region--Emporia City",31486,0.233 
"20","01101","21380","Micro","KS","Emporia, KS","Flint Hills Region--Emporia City",34751,0.2572 
"20","01101","49060","Micro","KS","Winfield, KS","Flint Hills Region--Emporia City",19696,0.1458 
"20","01101","99999"," ","KS","[not in a CBSA]","Flint Hills Region--Emporia City",49186,0.364 
"20","01201","48620","Metro","KS","Wichita, KS","Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast)",168554,1 
"20","01301","48620","Metro","KS","Wichita, KS","Sedgwick (Northwest) & Harvey Counties--Wichita (Northwest) & Newton Cities",168184,1 
"20","01401","48620","Metro","KS","Wichita, KS","Sedgwick County (Central)--Wichita City (Central)",120404,1 
"20","01501","48620","Metro","KS","Wichita, KS","Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities",168086,1 
"20","01600","26740","Micro","KS","Hutchinson, KS","Central Kansas--Hutchinson City",61898,0.6095 
"20","01600","32700","Micro","KS","McPherson, KS","Central Kansas--Hutchinson City",30223,0.2976 
"20","01600","99999"," ","KS","[not in a CBSA]","Central Kansas--Hutchinson City",9427,0.0928 
"20","01701","24460","Micro","KS","Great Bend, KS","South Central Kansas",25493,0.233 
"20","01701","48620","Metro","KS","Wichita, KS","South Central Kansas",22382,0.2046 
"20","01701","49060","Micro","KS","Winfield, KS","South Central Kansas",14853,0.1358 
"20","01701","99999"," ","KS","[not in a CBSA]","South Central Kansas",46677,0.4266 
"20","01800","19980","Micro","KS","Dodge City, KS","Southwest Kansas--Dodge City, Garden City & Liberal City",34287,0.2525 
"20","01800","23780","Micro","KS","Garden City, KS","Southwest Kansas--Dodge City, Garden City & Liberal City",42453,0.3126 
"20","01800","30580","Micro","KS","Liberal, KS","Southwest Kansas--Dodge City, Garden City & Liberal City",21964,0.1617 
"20","01800","99999"," ","KS","[not in a CBSA]","Southwest Kansas--Dodge City, Garden City & Liberal City",37107,0.2732 
"21","00100","32460","Micro","KY","Mayfield, KY","Purchase Area Development District",36649,0.1862 
"21","00100","34660","Micro","KY","Murray, KY","Purchase Area Development District",37103,0.1885 
"21","00100","37140","Micro","KY","Paducah, KY-IL","Purchase Area Development District",75603,0.384 
"21","00100","99999"," ","KY","[not in a CBSA]","Purchase Area Development District",47521,0.2414 
"21","00200","16420","Micro","KY","Central City, KY","Pennyrile Area Development District (North)",30928,0.2894 
"21","00200","31580","Micro","KY","Madisonville, KY","Pennyrile Area Development District (North)",45423,0.425 
"21","00200","37140","Micro","KY","Paducah, KY-IL","Pennyrile Area Development District (North)",8888,0.0832 
"21","00200","99999"," ","KY","[not in a CBSA]","Pennyrile Area Development District (North)",21639,0.2025 
"21","00300","17300","Metro","KY","Clarksville, TN-KY","Pennyrile Area Development District (South)",86809,0.8058 
"21","00300","99999"," ","KY","[not in a CBSA]","Pennyrile Area Development District (South)",20923,0.1942 
"21","00400","14540","Metro","KY","Bowling Green, KY","Barren River Area Development District (Outer)",45085,0.254 
"21","00400","23980","Micro","KY","Glasgow, KY","Barren River Area Development District (Outer)",54771,0.3086 
"21","00400","99999"," ","KY","[not in a CBSA]","Barren River Area Development District (Outer)",77652,0.4375 
"21","00500","14540","Metro","KY","Bowling Green, KY","Barren River Area Development District (Central)--Warren County",134554,1 
"21","00600","15820","Micro","KY","Campbellsville, KY","Lake Cumberland Area Development District (West)",37130,0.3533 
"21","00600","99999"," ","KY","[not in a CBSA]","Lake Cumberland Area Development District (West)",67976,0.6467 
"21","00700","43700","Micro","KY","Somerset, KY","Lake Cumberland Area Development District (East)",65034,0.6409 
"21","00700","99999"," ","KY","[not in a CBSA]","Lake Cumberland Area Development District (East)",36443,0.3591 
"21","00800","30940","Micro","KY","London, KY","Cumberland Valley Area Development District (North)",82958,0.741 
"21","00800","99999"," ","KY","[not in a CBSA]","Cumberland Valley Area Development District (North)",28992,0.259 
"21","00900","30940","Micro","KY","London, KY","Cumberland Valley Area Development District (South)",66905,0.5678 
"21","00900","33180","Micro","KY","Middlesborough, KY","Cumberland Valley Area Development District (South)",24097,0.2045 
"21","00900","99999"," ","KY","[not in a CBSA]","Cumberland Valley Area Development District (South)",26831,0.2277 
"21","01000","99999"," ","KY","[not in a CBSA]","Kentucky River Area Development District",106511,1 
"21","01100","99999"," ","KY","[not in a CBSA]","Big Sandy Area Development District",140215,1 
"21","01200","12680","Micro","KY","Bardstown, KY","Lincoln Trail Area Development District (East/West)",46738,0.2748 
"21","01200","21060","Metro","KY","Elizabethtown-Fort Knox, KY","Lincoln Trail Area Development District (East/West)",44870,0.2638 
"21","01200","99999"," ","KY","[not in a CBSA]","Lincoln Trail Area Development District (East/West)",78460,0.4613 
"21","01300","21060","Metro","KY","Elizabethtown-Fort Knox, KY","Lincoln Trail Area Development District (Central)--Hardin County",110702,1 
"21","01400","21780","Metro","KY","Evansville, IN-KY","Green River Area Development District (Outer)",44793,0.3947 
"21","01400","36980","Metro","KY","Owensboro, KY","Green River Area Development District (Outer)",18247,0.1608 
"21","01400","99999"," ","KY","[not in a CBSA]","Green River Area Development District (Outer)",50457,0.4446 
"21","01500","36980","Metro","KY","Owensboro, KY","Green River Area Development District (Central)--Daviess County",103312,1 
"21","01600","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (South)",101707,1 
"21","01701","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (Northwest)",139656,1 
"21","01702","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (North Central)",102528,1 
"21","01703","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (Northeast)",118162,1 
"21","01704","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (Southeast)",139866,1 
"21","01705","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (South Central)",134847,1 
"21","01706","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Central)--Louisville/Jefferson Co (Southwest)",147910,1 
"21","01800","31140","Metro","KY","Louisville/Jefferson County, KY-IN","KIPDA Area Development District (Northeast)",131350,0.9394 
"21","01800","99999"," ","KY","[not in a CBSA]","KIPDA Area Development District (Northeast)",8474,0.0606 
"21","01901","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (Central)--Lexington-Fayette County (Central)",113590,1 
"21","01902","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (Central)--Lexington-Fayette County (North)",107462,1 
"21","01903","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (Central)--Lexington-Fayette County (South)",101518,1 
"21","02000","23180","Micro","KY","Frankfort, KY","Bluegrass Area Development District (West)",75393,0.6036 
"21","02000","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (West)",26871,0.2151 
"21","02000","99999"," ","KY","[not in a CBSA]","Bluegrass Area Development District (West)",22641,0.1813 
"21","02100","19220","Micro","KY","Danville, KY","Bluegrass Area Development District (South)",54889,0.4397 
"21","02100","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (South)",52991,0.4245 
"21","02100","99999"," ","KY","[not in a CBSA]","Bluegrass Area Development District (South)",16953,0.1358 
"21","02200","40080","Micro","KY","Richmond-Berea, KY","Bluegrass Area Development District (Southeast)",106864,0.8906 
"21","02200","99999"," ","KY","[not in a CBSA]","Bluegrass Area Development District (Southeast)",13129,0.1094 
"21","02300","30460","Metro","KY","Lexington-Fayette, KY","Bluegrass Area Development District (Northeast)",114379,0.8135 
"21","02300","99999"," ","KY","[not in a CBSA]","Bluegrass Area Development District (Northeast)",26229,0.1865 
"21","02400","17140","Metro","KY","Cincinnati, OH-KY-IN","Northern Kentucky Area Development District (North Central)--Kenton County",169064,1 
"21","02500","17140","Metro","KY","Cincinnati, OH-KY-IN","Northern Kentucky Area Development District (Northwest)--Boone County",135968,1 
"21","02600","17140","Metro","KY","Cincinnati, OH-KY-IN","Northern Kentucky Area Development District (Outer)",141351,0.8649 
"21","02600","99999"," ","KY","[not in a CBSA]","Northern Kentucky Area Development District (Outer)",22088,0.1351 
"21","02700","17140","Metro","KY","Cincinnati, OH-KY-IN","Buffalo Trace & Gateway Area Development Districts",8400,0.0595 
"21","02700","32500","Micro","KY","Maysville, KY","Buffalo Trace & Gateway Area Development Districts",17120,0.1212 
"21","02700","34460","Micro","KY","Mount Sterling, KY","Buffalo Trace & Gateway Area Development Districts",46977,0.3326 
"21","02700","99999"," ","KY","[not in a CBSA]","Buffalo Trace & Gateway Area Development Districts",68743,0.4867 
"21","02800","26580","Metro","KY","Huntington-Ashland, WV-KY-OH","FIVCO Area Development District",110850,0.8242 
"21","02800","99999"," ","KY","[not in a CBSA]","FIVCO Area Development District",23647,0.1758 
"22","00101","43340","Metro","LA","Shreveport-Bossier City, LA","Coordinating & Development Corporation 1--Shreveport City (North)",116543,1 
"22","00102","43340","Metro","LA","Shreveport-Bossier City, LA","Coordinating & Development Corporation 2--Shreveport City (South)",121305,1 
"22","00200","33380","Micro","LA","Minden, LA","Coordinating & Development Corporation 3--Bossier & Webster Parishes",36967,0.2231 
"22","00200","43340","Metro","LA","Shreveport-Bossier City, LA","Coordinating & Development Corporation 3--Bossier & Webster Parishes",128746,0.7769 
