cbsa20,cbsatype20,CBSAName20,state_puma
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03759
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03779
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03776
41500,Metro,"Salinas, CA",06-05301
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03775
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03774
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03760
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03761
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03773
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03772
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03771
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03762
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03763
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03770
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03764
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03768
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03754
41500,Metro,"Salinas, CA",06-05302
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05927
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05918
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03745
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03746
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03747
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03748
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05926
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05925
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05924
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05923
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05922
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05921
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05920
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05919
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05917
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03753
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05916
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05914
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05913
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05912
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03750
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03751
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05909
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05908
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05907
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05906
34900,Metro,"Napa, CA",06-05500
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03752
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07115
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07117
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00703
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08522
33700,Metro,"Modesto, CA",06-09902
33700,Metro,"Modesto, CA",06-09901
42220,Metro,"Santa Rosa-Petaluma, CA",06-09706
42220,Metro,"Santa Rosa-Petaluma, CA",06-09705
42220,Metro,"Santa Rosa-Petaluma, CA",06-09704
42220,Metro,"Santa Rosa-Petaluma, CA",06-09702
46700,Metro,"Vallejo, CA",06-09503
46700,Metro,"Vallejo, CA",06-09502
46700,Metro,"Vallejo, CA",06-09501
39820,Metro,"Redding, CA",06-08900
42100,Metro,"Santa Cruz-Watsonville, CA",06-08702
42100,Metro,"Santa Cruz-Watsonville, CA",06-08701
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08521
33700,Metro,"Modesto, CA",06-09904
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08520
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08519
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08518
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08517
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08516
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08515
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08512
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08511
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08510
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08508
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08507
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08506
33700,Metro,"Modesto, CA",06-09903
49700,Metro,"Yuba City, CA",06-10100
42200,Metro,"Santa Maria-Santa Barbara, CA",06-08303
48140,Metro,"Wausau-Weston, WI",55-01200
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00702
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00701
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03709
36780,Metro,"Oshkosh-Neenah, WI",55-00900
14500,Metro,"Boulder, CO",08-00502
14500,Metro,"Boulder, CO",08-00501
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03710
22660,Metro,"Fort Collins, CO",08-00303
22660,Metro,"Fort Collins, CO",08-00302
22660,Metro,"Fort Collins, CO",08-00301
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03711
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03712
20740,Metro,"Eau Claire, WI",55-01400
47300,Metro,"Visalia, CA",06-10701
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03713
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03714
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-11302
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-11301
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11109
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11108
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11107
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11104
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11103
37100,Metro,"Oxnard-Thousand Oaks-Ventura, CA",06-11102
47300,Metro,"Visalia, CA",06-10703
47300,Metro,"Visalia, CA",06-10702
41940,Metro,"San Jose-Sunnyvale-Santa Clara, CA",06-08505
42200,Metro,"Santa Maria-Santa Barbara, CA",06-08302
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07118
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03724
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07330
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07329
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07328
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07327
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07326
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07325
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07324
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07323
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07322
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07317
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07316
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07315
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03725
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07507
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07314
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07313
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07312
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07311
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07310
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07308
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07307
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07306
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07302
41740,Metro,"San Diego-Chula Vista-Carlsbad, CA",06-07301
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03728
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07119
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03723
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07508
42200,Metro,"Santa Maria-Santa Barbara, CA",06-08301
44700,Metro,"Stockton, CA",06-07705
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08106
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08105
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08104
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08103
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08102
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-08101
42020,Metro,"San Luis Obispo-Paso Robles, CA",06-07902
42020,Metro,"San Luis Obispo-Paso Robles, CA",06-07901
44700,Metro,"Stockton, CA",06-07709
44700,Metro,"Stockton, CA",06-07708
44700,Metro,"Stockton, CA",06-07707
44700,Metro,"Stockton, CA",06-07706
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07514
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07509
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07513
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03715
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03716
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03717
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03718
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07512
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03719
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03720
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03721
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03722
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07511
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-07510
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09907
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03766
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09909
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-11101
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09705
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09704
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09703
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09702
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09701
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00105
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-81002
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-81003
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-09300
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00106
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00107
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-08904
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-08903
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-08902
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-08901
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00108
28420,Metro,"Kennewick-Richland, WA",53-20502
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00109
28420,Metro,"Kennewick-Richland, WA",53-20503
48300,Metro,"Wenatchee, WA",53-20700
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04307
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04306
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04305
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04304
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04303
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-81001
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-11102
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04301
14010,Metro,"Bloomington, IL",17-11300
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-19702
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-19701
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-55002
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-60001
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-61001
37900,Metro,"Peoria, IL",17-17900
44100,Metro,"Springfield, IL",17-16700
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-65000
31340,Metro,"Lynchburg, VA",51-68000
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-68701
41180,Metro,"St. Louis, MO-IL",17-16302
41180,Metro,"St. Louis, MO-IL",17-16301
19340,Metro,"Davenport-Moline-Rock Island, IA-IL",17-16100
37900,Metro,"Peoria, IL",17-14300
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-70000
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-71001
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-71002
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-74001
40060,Metro,"Richmond, VA",51-76001
40060,Metro,"Richmond, VA",51-76002
41180,Metro,"St. Louis, MO-IL",17-11902
41180,Metro,"St. Louis, MO-IL",17-11901
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00104
40220,Metro,"Roanoke, VA",51-77001
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-80000
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-04302
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00110
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00122
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03108
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03106
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03105
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03104
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03103
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03102
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03101
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00111
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00112
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00113
38900,Metro,"Portland-Vancouver-Hillsboro, OR-WA",53-21101
31540,Metro,"Madison, WI",55-02101
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00114
40420,Metro,"Rockford, IL",17-00701
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00115
38900,Metro,"Portland-Vancouver-Hillsboro, OR-WA",53-21102
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00116
38900,Metro,"Portland-Vancouver-Hillsboro, OR-WA",53-21103
38900,Metro,"Portland-Vancouver-Hillsboro, OR-WA",53-21104
26820,Metro,"Idaho Falls, ID",16-01200
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00117
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00118
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00119
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00120
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23301
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23302
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03107
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03109
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03168
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03110
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03167
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03166
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03165
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03164
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03163
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03162
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03161
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03160
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03159
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03158
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03157
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03156
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03155
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03154
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03153
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03152
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03151
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03118
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03117
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03116
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03115
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03114
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03113
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03112
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03111
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-19703
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-19704
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-19705
31140,Metro,"Louisville/Jefferson County, KY-IN",18-03600
13820,Metro,"Birmingham-Hoover, AL",01-00900
21780,Metro,"Evansville, IN-KY",18-03400
16940,Metro,"Cheyenne, WY",56-00300
46220,Metro,"Tuscaloosa, AL",01-01201
46220,Metro,"Tuscaloosa, AL",01-01202
13820,Metro,"Birmingham-Hoover, AL",01-01401
13820,Metro,"Birmingham-Hoover, AL",01-01402
13820,Metro,"Birmingham-Hoover, AL",01-01403
13820,Metro,"Birmingham-Hoover, AL",01-01404
13820,Metro,"Birmingham-Hoover, AL",01-01501
13820,Metro,"Birmingham-Hoover, AL",01-01502
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",55-03000
33860,Metro,"Montgomery, AL",01-01801
40060,Metro,"Richmond, VA",51-08501
40060,Metro,"Richmond, VA",51-08701
40060,Metro,"Richmond, VA",51-08702
33860,Metro,"Montgomery, AL",01-01802
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-09500
33860,Metro,"Montgomery, AL",01-01901
14020,Metro,"Bloomington, IN",18-02900
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-10701
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-10702
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-10703
39540,Metro,"Racine, WI",55-02900
12220,Metro,"Auburn-Opelika, AL",01-02101
11500,Metro,"Anniston-Oxford, AL",01-00800
31140,Metro,"Louisville/Jefferson County, KY-IN",18-03700
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00103
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05908
19460,Metro,"Decatur, AL",01-00300
26620,Metro,"Huntsville, AL",01-00401
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-01302
26620,Metro,"Huntsville, AL",01-00402
19780,Metro,"Des Moines-West Des Moines, IA",19-01600
26620,Metro,"Huntsville, AL",01-00403
19780,Metro,"Des Moines-West Des Moines, IA",19-01503
19780,Metro,"Des Moines-West Des Moines, IA",19-01502
19780,Metro,"Des Moines-West Des Moines, IA",19-01501
31340,Metro,"Lynchburg, VA",51-01900
11180,Metro,"Ames, IA",19-01300
40060,Metro,"Richmond, VA",51-04101
40060,Metro,"Richmond, VA",51-04102
26980,Metro,"Iowa City, IA",19-01100
19340,Metro,"Davenport-Moline-Rock Island, IA-IL",19-00900
40060,Metro,"Richmond, VA",51-04103
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05901
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05902
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05904
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05905
47940,Metro,"Waterloo-Cedar Falls, IA",19-00500
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05906
16300,Metro,"Cedar Rapids, IA",19-00302
16300,Metro,"Cedar Rapids, IA",19-00301
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-05907
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02600
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02500
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02407
20020,Metro,"Dothan, AL",01-02300
23060,Metro,"Fort Wayne, IN",18-01003
23060,Metro,"Fort Wayne, IN",18-01002
23060,Metro,"Fort Wayne, IN",18-01001
25500,Metro,"Harrisonburg, VA",51-16500
11260,Metro,"Anchorage, AK",02-00101
11260,Metro,"Anchorage, AK",02-00102
33340,Metro,"Milwaukee-Waukesha, WI",55-02804
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-17900
33340,Metro,"Milwaukee-Waukesha, WI",55-02803
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00101
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-51000
16820,Metro,"Charlottesville, VA",51-54001
47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",51-55001
21140,Metro,"Elkhart-Goshen, IN",18-00502
21140,Metro,"Elkhart-Goshen, IN",18-00501
43780,Metro,"South Bend-Mishawaka, IN-MI",18-00402
43780,Metro,"South Bend-Mishawaka, IN-MI",18-00401
33140,Metro,"Michigan City-La Porte, IN",18-00300
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00200
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00104
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00103
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00102
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00102
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00101
40420,Metro,"Rockford, IL",17-20101
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-15303
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-15302
29200,Metro,"Lafayette-West Lafayette, IN",18-01200
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-01902
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02406
33340,Metro,"Milwaukee-Waukesha, WI",55-02808
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02405
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02404
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02403
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02402
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02401
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02300
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02200
34620,Metro,"Muncie, IN",18-02100
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-02000
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-01901
33660,Metro,"Mobile, AL",01-02803
26900,Metro,"Indianapolis-Carmel-Anderson, IN",18-01801
45460,Metro,"Terre Haute, IN",18-01700
33340,Metro,"Milwaukee-Waukesha, WI",55-02807
33340,Metro,"Milwaukee-Waukesha, WI",55-02806
33340,Metro,"Milwaukee-Waukesha, WI",55-02805
19300,Metro,"Daphne-Fairhope-Foley, AL",01-02701
19300,Metro,"Daphne-Fairhope-Foley, AL",01-02702
40060,Metro,"Richmond, VA",51-14501
33660,Metro,"Mobile, AL",01-02801
33660,Metro,"Mobile, AL",01-02802
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-15301
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00121
16580,Metro,"Champaign-Urbana, IL",17-01901
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00123
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01200
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01406
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01405
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01404
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01403
22220,Metro,"Fayetteville-Springdale-Rogers, AR",05-00202
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01402
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01401
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01305
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01304
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01303
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01302
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01301
33340,Metro,"Milwaukee-Waukesha, WI",55-02600
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02302
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01100
33340,Metro,"Milwaukee-Waukesha, WI",55-02503
33340,Metro,"Milwaukee-Waukesha, WI",55-02502
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26103
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26104
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-00900
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-00802
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-00801
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-00702
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-00701
23580,Metro,"Gainesville, GA",13-00602
23580,Metro,"Gainesville, GA",13-00601
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01407
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01408
22220,Metro,"Fayetteville-Springdale-Rogers, AR",05-00201
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01501
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02202
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02201
